variant,step,fact_id,condition,control,layer,flipped,logit_diff,first_flip_layer,first_positive_diff_layer
final,535,cf_10184,unknown,self,21,False,0.8984489440917969,,
final,535,cf_10184,unknown,self,22,False,0.8984489440917969,,
final,535,cf_10184,unknown,self,23,False,0.8984489440917969,,
final,535,cf_10184,unknown,self,24,False,0.47843170166015625,,
final,535,cf_10184,unknown,self,-1,False,,,0.0
final,535,cf_15314,unknown,self,0,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,1,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,2,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,3,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,4,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,5,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,6,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,7,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,8,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,9,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,10,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,11,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,12,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,13,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,14,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,15,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,16,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,17,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,18,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,19,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,20,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,21,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,22,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,23,False,-3.792011260986328,,
final,535,cf_15314,unknown,self,24,False,-4.451175689697266,,
final,535,cf_15314,unknown,self,-1,False,,,
final,535,cf_13868,unknown,mismatched,0,False,-3.808492660522461,,
final,535,cf_13868,unknown,mismatched,1,False,-5.02214241027832,,
final,535,cf_13868,unknown,mismatched,2,False,-5.306497573852539,,
final,535,cf_13868,unknown,mismatched,3,False,-4.769939422607422,,
final,535,cf_13868,unknown,mismatched,4,False,-4.142189979553223,,
final,535,cf_13868,unknown,mismatched,5,False,-3.9079389572143555,,
final,535,cf_13868,unknown,mismatched,6,False,-3.691183090209961,,
final,535,cf_13868,unknown,mismatched,7,False,-3.6703290939331055,,
final,535,cf_13868,unknown,mismatched,8,False,-3.851428985595703,,
final,535,cf_13868,unknown,mismatched,9,False,-4.981064796447754,,
final,535,cf_13868,unknown,mismatched,10,False,-5.510254859924316,,
final,535,cf_13868,unknown,mismatched,11,False,-6.053418159484863,,
final,535,cf_13868,unknown,mismatched,12,False,-6.872132301330566,,
final,535,cf_13868,unknown,mismatched,13,False,-7.177465438842773,,
final,535,cf_13868,unknown,mismatched,14,False,-7.6506500244140625,,
final,535,cf_13868,unknown,mismatched,15,False,-7.951820373535156,,
final,535,cf_13868,unknown,mismatched,16,False,-8.555662155151367,,
final,535,cf_13868,unknown,mismatched,17,False,-10.221868515014648,,
final,535,cf_13868,unknown,mismatched,18,False,-10.135920524597168,,
final,535,cf_13868,unknown,mismatched,19,False,-10.676648139953613,,
final,535,cf_13868,unknown,mismatched,20,False,-11.939689636230469,,
final,535,cf_13868,unknown,mismatched,21,False,-12.471202850341797,,
final,535,cf_13868,unknown,mismatched,22,False,-13.349909782409668,,
final,535,cf_13868,unknown,mismatched,23,False,-12.920891761779785,,
final,535,cf_13868,unknown,mismatched,24,False,-12.303937911987305,,
final,535,cf_13868,unknown,mismatched,-1,False,,,
final,535,cf_19536,unknown,mismatched,0,False,-0.5061197280883789,,
final,535,cf_19536,unknown,mismatched,1,False,-0.03679609298706055,,
final,535,cf_19536,unknown,mismatched,2,False,0.27346134185791016,,
final,535,cf_19536,unknown,mismatched,3,False,0.39028453826904297,,
final,535,cf_19536,unknown,mismatched,4,False,1.1045246124267578,,
final,535,cf_19536,unknown,mismatched,5,False,0.9754428863525391,,
final,535,cf_19536,unknown,mismatched,6,False,0.6388373374938965,,
final,535,cf_19536,unknown,mismatched,7,False,0.6885604858398438,,
final,535,cf_19536,unknown,mismatched,8,False,0.23499631881713867,,
final,535,cf_19536,unknown,mismatched,9,False,-0.01564168930053711,,
final,535,cf_19536,unknown,mismatched,10,False,-0.4506397247314453,,
final,535,cf_19536,unknown,mismatched,11,False,-0.6140260696411133,,
final,535,cf_19536,unknown,mismatched,12,False,-0.5680980682373047,,
final,535,cf_19536,unknown,mismatched,13,False,-0.6969218254089355,,
final,535,cf_19536,unknown,mismatched,14,False,-0.9003105163574219,,
final,535,cf_19536,unknown,mismatched,15,False,-0.8531098365783691,,
final,535,cf_19536,unknown,mismatched,16,False,-1.6031931638717651,,
final,535,cf_19536,unknown,mismatched,17,False,-2.475097417831421,,
final,535,cf_19536,unknown,mismatched,18,False,-1.9089329242706299,,
final,535,cf_19536,unknown,mismatched,19,False,-1.383690357208252,,
final,535,cf_19536,unknown,mismatched,20,False,-0.24111497402191162,,
final,535,cf_19536,unknown,mismatched,21,False,-0.6040505170822144,,
final,535,cf_19536,unknown,mismatched,22,False,0.5580576658248901,,
final,535,cf_19536,unknown,mismatched,23,False,1.7959444522857666,,
final,535,cf_19536,unknown,mismatched,24,False,1.9661195278167725,,
final,535,cf_19536,unknown,mismatched,-1,False,,,2.0
final,535,cf_2851,unknown,mismatched,0,False,-0.33597660064697266,,
final,535,cf_2851,unknown,mismatched,1,False,1.009033203125,,
final,535,cf_2851,unknown,mismatched,2,False,0.8904552459716797,,
final,535,cf_2851,unknown,mismatched,3,False,0.8682842254638672,,
final,535,cf_2851,unknown,mismatched,4,False,0.8922295570373535,,
final,535,cf_2851,unknown,mismatched,5,False,0.9175333976745605,,
final,535,cf_2851,unknown,mismatched,6,False,0.9301657676696777,,
final,535,cf_2851,unknown,mismatched,7,False,1.0234451293945312,,
final,535,cf_2851,unknown,mismatched,8,False,0.9711556434631348,,
final,535,cf_2851,unknown,mismatched,9,False,0.8601717948913574,,
final,535,cf_2851,unknown,mismatched,10,False,0.6907253265380859,,
final,535,cf_2851,unknown,mismatched,11,False,0.10032129287719727,,
final,535,cf_2851,unknown,mismatched,12,False,-0.495222806930542,,
final,535,cf_2851,unknown,mismatched,13,False,-0.7383813858032227,,
final,535,cf_2851,unknown,mismatched,14,False,-0.6953963041305542,,
final,535,cf_2851,unknown,mismatched,15,False,-0.8352679014205933,,
final,535,cf_2851,unknown,mismatched,16,False,-1.1722179651260376,,
final,535,cf_2851,unknown,mismatched,17,False,-2.1584556102752686,,
final,535,cf_2851,unknown,mismatched,18,False,-2.2754948139190674,,
final,535,cf_2851,unknown,mismatched,19,False,-2.9603593349456787,,
final,535,cf_2851,unknown,mismatched,20,False,-2.3300869464874268,,
final,535,cf_2851,unknown,mismatched,21,False,-3.080310344696045,,
final,535,cf_2851,unknown,mismatched,22,False,-2.9046499729156494,,
final,535,cf_2851,unknown,mismatched,23,False,-2.9027724266052246,,
final,535,cf_2851,unknown,mismatched,24,False,-1.5971291065216064,,
final,535,cf_2851,unknown,mismatched,-1,False,,,1.0
final,535,cf_17595,unknown,mismatched,0,False,4.476805686950684,,
final,535,cf_17595,unknown,mismatched,1,False,0.8587713241577148,,
final,535,cf_17595,unknown,mismatched,2,False,0.8115777969360352,,
final,535,cf_17595,unknown,mismatched,3,False,1.259770393371582,,
final,535,cf_17595,unknown,mismatched,4,False,1.5105133056640625,,
final,535,cf_17595,unknown,mismatched,5,False,1.3921699523925781,,
final,535,cf_17595,unknown,mismatched,6,False,1.2746562957763672,,
final,535,cf_17595,unknown,mismatched,7,False,1.3661518096923828,,
final,535,cf_17595,unknown,mismatched,8,False,1.398146629333496,,
final,535,cf_17595,unknown,mismatched,9,False,1.2103166580200195,,
final,535,cf_17595,unknown,mismatched,10,False,1.0349149703979492,,
final,535,cf_17595,unknown,mismatched,11,False,1.0661201477050781,,
final,535,cf_17595,unknown,mismatched,12,False,0.8731870651245117,,
final,535,cf_17595,unknown,mismatched,13,False,1.3027324676513672,,
final,535,cf_17595,unknown,mismatched,14,False,1.1424980163574219,,
final,535,cf_17595,unknown,mismatched,15,False,1.5881614685058594,,
final,535,cf_17595,unknown,mismatched,16,False,1.656733512878418,,
final,535,cf_17595,unknown,mismatched,17,False,1.3661623001098633,,
final,535,cf_17595,unknown,mismatched,18,False,1.4431133270263672,,
final,535,cf_17595,unknown,mismatched,19,False,0.9976158142089844,,
final,535,cf_17595,unknown,mismatched,20,False,0.9736251831054688,,
final,535,cf_17595,unknown,mismatched,21,False,1.1921329498291016,,
final,535,cf_17595,unknown,mismatched,22,False,1.1395139694213867,,
final,535,cf_17595,unknown,mismatched,23,False,1.1125578880310059,,
final,535,cf_17595,unknown,mismatched,24,False,2.5167665481567383,,
final,535,cf_17595,unknown,mismatched,-1,False,,,0.0
final,535,cf_3667,unknown,mismatched,0,False,-2.247119903564453,,
final,535,cf_3667,unknown,mismatched,1,False,0.15436458587646484,,
final,535,cf_3667,unknown,mismatched,2,False,0.14943408966064453,,
final,535,cf_3667,unknown,mismatched,3,False,0.0917806625366211,,
final,535,cf_3667,unknown,mismatched,4,False,0.16629981994628906,,
final,535,cf_3667,unknown,mismatched,5,False,0.11329364776611328,,
final,535,cf_3667,unknown,mismatched,6,False,0.11774444580078125,,
final,535,cf_3667,unknown,mismatched,7,False,-0.07484054565429688,,
final,535,cf_3667,unknown,mismatched,8,False,-0.7872428894042969,,
final,535,cf_3667,unknown,mismatched,9,False,-0.8953332901000977,,
final,535,cf_3667,unknown,mismatched,10,False,-0.9909915924072266,,
final,535,cf_3667,unknown,mismatched,11,False,-0.9061422348022461,,
final,535,cf_3667,unknown,mismatched,12,False,-0.8324146270751953,,
final,535,cf_3667,unknown,mismatched,13,False,-1.437300682067871,,
final,535,cf_3667,unknown,mismatched,14,False,-1.4572257995605469,,
final,535,cf_3667,unknown,mismatched,15,False,-1.2410573959350586,,
final,535,cf_3667,unknown,mismatched,16,False,-1.7464847564697266,,
final,535,cf_3667,unknown,mismatched,17,False,-0.7053136825561523,,
final,535,cf_3667,unknown,mismatched,18,False,0.00267791748046875,,
final,535,cf_3667,unknown,mismatched,19,False,0.8497591018676758,,
final,535,cf_3667,unknown,mismatched,20,False,1.2781343460083008,,
final,535,cf_3667,unknown,mismatched,21,False,1.8360786437988281,,
final,535,cf_3667,unknown,mismatched,22,False,0.5985507965087891,,
final,535,cf_3667,unknown,mismatched,23,False,0.3506784439086914,,
final,535,cf_3667,unknown,mismatched,24,False,-0.5125837326049805,,
final,535,cf_3667,unknown,mismatched,-1,False,,,1.0
final,535,cf_1082,unknown,mismatched,0,False,1.4988298416137695,,
final,535,cf_1082,unknown,mismatched,1,False,2.393953323364258,,
final,535,cf_1082,unknown,mismatched,2,False,2.4610347747802734,,
final,535,cf_1082,unknown,mismatched,3,False,2.697999954223633,,
final,535,cf_1082,unknown,mismatched,4,False,2.6069068908691406,,
final,535,cf_1082,unknown,mismatched,5,False,2.5910768508911133,,
final,535,cf_1082,unknown,mismatched,6,False,2.5219430923461914,,
final,535,cf_1082,unknown,mismatched,7,False,2.520029067993164,,
final,535,cf_1082,unknown,mismatched,8,False,2.2157487869262695,,
final,535,cf_1082,unknown,mismatched,9,False,1.8579816818237305,,
final,535,cf_1082,unknown,mismatched,10,False,1.6997785568237305,,
final,535,cf_1082,unknown,mismatched,11,False,1.4533824920654297,,
final,535,cf_1082,unknown,mismatched,12,False,1.8284006118774414,,
final,535,cf_1082,unknown,mismatched,13,False,1.1947345733642578,,
final,535,cf_1082,unknown,mismatched,14,False,1.3107938766479492,,
final,535,cf_1082,unknown,mismatched,15,False,1.5872688293457031,,
final,535,cf_1082,unknown,mismatched,16,False,2.0584306716918945,,
final,535,cf_1082,unknown,mismatched,17,False,2.577164649963379,,
final,535,cf_1082,unknown,mismatched,18,False,3.796144485473633,,
final,535,cf_1082,unknown,mismatched,19,False,4.2680768966674805,,
final,535,cf_1082,unknown,mismatched,20,False,4.990780830383301,,
final,535,cf_1082,unknown,mismatched,21,False,5.144864082336426,,
final,535,cf_1082,unknown,mismatched,22,False,5.926681041717529,,
final,535,cf_1082,unknown,mismatched,23,False,6.67699670791626,,
final,535,cf_1082,unknown,mismatched,24,False,7.76036262512207,,
final,535,cf_1082,unknown,mismatched,-1,False,,,0.0
final,535,cf_12766,unknown,mismatched,0,False,1.9392824172973633,,
final,535,cf_12766,unknown,mismatched,1,False,-1.8286552429199219,,
final,535,cf_12766,unknown,mismatched,2,False,-2.005213737487793,,
final,535,cf_12766,unknown,mismatched,3,False,-1.9656095504760742,,
final,535,cf_12766,unknown,mismatched,4,False,-1.5595970153808594,,
final,535,cf_12766,unknown,mismatched,5,False,-1.5008325576782227,,
final,535,cf_12766,unknown,mismatched,6,False,-1.3062334060668945,,
final,535,cf_12766,unknown,mismatched,7,False,-1.481004238128662,,
final,535,cf_12766,unknown,mismatched,8,False,-1.384462833404541,,
final,535,cf_12766,unknown,mismatched,9,False,-1.355043888092041,,
final,535,cf_12766,unknown,mismatched,10,False,-0.9484198093414307,,
final,535,cf_12766,unknown,mismatched,11,False,-0.6835758686065674,,
final,535,cf_12766,unknown,mismatched,12,False,-0.5849597454071045,,
final,535,cf_12766,unknown,mismatched,13,False,-0.9743936061859131,,
final,535,cf_12766,unknown,mismatched,14,False,-0.8041231632232666,,
final,535,cf_12766,unknown,mismatched,15,False,-0.945101261138916,,
final,535,cf_12766,unknown,mismatched,16,False,-1.0630443096160889,,
final,535,cf_12766,unknown,mismatched,17,False,-0.5227904319763184,,
final,535,cf_12766,unknown,mismatched,18,False,-0.30718231201171875,,
final,535,cf_12766,unknown,mismatched,19,False,0.4222536087036133,,
final,535,cf_12766,unknown,mismatched,20,False,0.6156949996948242,,
final,535,cf_12766,unknown,mismatched,21,False,0.5253887176513672,,
final,535,cf_12766,unknown,mismatched,22,False,0.1908092498779297,,
final,535,cf_12766,unknown,mismatched,23,False,0.39675045013427734,,
final,535,cf_12766,unknown,mismatched,24,False,0.030312061309814453,,
final,535,cf_12766,unknown,mismatched,-1,False,,,0.0
final,535,cf_16855,unknown,mismatched,0,False,0.6400966644287109,,
final,535,cf_16855,unknown,mismatched,1,False,0.6495323181152344,,
final,535,cf_16855,unknown,mismatched,2,False,0.7940530776977539,,
final,535,cf_16855,unknown,mismatched,3,False,0.8563556671142578,,
final,535,cf_16855,unknown,mismatched,4,False,0.6917314529418945,,
final,535,cf_16855,unknown,mismatched,5,False,0.7061758041381836,,
final,535,cf_16855,unknown,mismatched,6,False,0.745849609375,,
final,535,cf_16855,unknown,mismatched,7,False,0.6262044906616211,,
final,535,cf_16855,unknown,mismatched,8,False,0.6232271194458008,,
final,535,cf_16855,unknown,mismatched,9,False,0.5202064514160156,,
final,535,cf_16855,unknown,mismatched,10,False,0.7277946472167969,,
final,535,cf_16855,unknown,mismatched,11,False,0.7857522964477539,,
final,535,cf_16855,unknown,mismatched,12,False,0.9168071746826172,,
final,535,cf_16855,unknown,mismatched,13,False,0.9862823486328125,,
final,535,cf_16855,unknown,mismatched,14,False,1.1569175720214844,,
final,535,cf_16855,unknown,mismatched,15,False,1.0475482940673828,,
final,535,cf_16855,unknown,mismatched,16,False,1.1217679977416992,,
final,535,cf_16855,unknown,mismatched,17,False,1.289616584777832,,
final,535,cf_16855,unknown,mismatched,18,False,0.6590032577514648,,
final,535,cf_16855,unknown,mismatched,19,False,1.496474266052246,,
final,535,cf_16855,unknown,mismatched,20,False,1.4483346939086914,,
final,535,cf_16855,unknown,mismatched,21,False,1.0851268768310547,,
final,535,cf_16855,unknown,mismatched,22,False,0.737152099609375,,
final,535,cf_16855,unknown,mismatched,23,False,1.2703533172607422,,
final,535,cf_16855,unknown,mismatched,24,False,0.15698909759521484,,
final,535,cf_16855,unknown,mismatched,-1,False,,,0.0
final,535,cf_16037,unknown,mismatched,0,False,4.248237609863281,,
final,535,cf_16037,unknown,mismatched,1,False,3.1352920532226562,,
final,535,cf_16037,unknown,mismatched,2,False,3.382664680480957,,
final,535,cf_16037,unknown,mismatched,3,False,3.2974491119384766,,
final,535,cf_16037,unknown,mismatched,4,False,2.6095829010009766,,
final,535,cf_16037,unknown,mismatched,5,False,2.3213539123535156,,
final,535,cf_16037,unknown,mismatched,6,False,2.526780128479004,,
final,535,cf_16037,unknown,mismatched,7,False,2.191019058227539,,
final,535,cf_16037,unknown,mismatched,8,False,2.606668472290039,,
final,535,cf_16037,unknown,mismatched,9,False,2.826809883117676,,
final,535,cf_16037,unknown,mismatched,10,False,3.1462974548339844,,
final,535,cf_16037,unknown,mismatched,11,False,3.9760422706604004,,
final,535,cf_16037,unknown,mismatched,12,False,4.941259860992432,,
final,535,cf_16037,unknown,mismatched,13,False,5.116133689880371,,
final,535,cf_16037,unknown,mismatched,14,False,5.648935317993164,,
final,535,cf_16037,unknown,mismatched,15,False,6.1157684326171875,,
final,535,cf_16037,unknown,mismatched,16,False,5.996575355529785,,
final,535,cf_16037,unknown,mismatched,17,False,5.635900974273682,,
final,535,cf_16037,unknown,mismatched,18,False,5.587055683135986,,
final,535,cf_16037,unknown,mismatched,19,False,4.9415788650512695,,
final,535,cf_16037,unknown,mismatched,20,False,5.9531450271606445,,
final,535,cf_16037,unknown,mismatched,21,False,7.323742389678955,,
final,535,cf_16037,unknown,mismatched,22,False,6.965424537658691,,
final,535,cf_16037,unknown,mismatched,23,False,6.76041841506958,,
final,535,cf_16037,unknown,mismatched,24,False,4.964703559875488,,
final,535,cf_16037,unknown,mismatched,-1,False,,,0.0
final,535,cf_18142,unknown,mismatched,0,False,-9.75883960723877,,
final,535,cf_18142,unknown,mismatched,1,False,-9.097770690917969,,
final,535,cf_18142,unknown,mismatched,2,False,-9.397481918334961,,
final,535,cf_18142,unknown,mismatched,3,False,-9.532596588134766,,
final,535,cf_18142,unknown,mismatched,4,False,-9.849595069885254,,
final,535,cf_18142,unknown,mismatched,5,False,-10.008360862731934,,
final,535,cf_18142,unknown,mismatched,6,False,-10.357220649719238,,
final,535,cf_18142,unknown,mismatched,7,False,-10.474776268005371,,
final,535,cf_18142,unknown,mismatched,8,False,-10.554704666137695,,
final,535,cf_18142,unknown,mismatched,9,False,-10.722755432128906,,
final,535,cf_18142,unknown,mismatched,10,False,-10.819695472717285,,
final,535,cf_18142,unknown,mismatched,11,False,-10.937426567077637,,
final,535,cf_18142,unknown,mismatched,12,False,-11.121438026428223,,
final,535,cf_18142,unknown,mismatched,13,False,-12.414597511291504,,
final,535,cf_18142,unknown,mismatched,14,False,-13.07073974609375,,
final,535,cf_18142,unknown,mismatched,15,False,-13.365595817565918,,
final,535,cf_18142,unknown,mismatched,16,False,-13.311205863952637,,
final,535,cf_18142,unknown,mismatched,17,False,-13.418342590332031,,
final,535,cf_18142,unknown,mismatched,18,False,-12.321573257446289,,
final,535,cf_18142,unknown,mismatched,19,False,-12.380439758300781,,
final,535,cf_18142,unknown,mismatched,20,False,-11.54149341583252,,
final,535,cf_18142,unknown,mismatched,21,False,-11.549667358398438,,
final,535,cf_18142,unknown,mismatched,22,False,-10.744295120239258,,
final,535,cf_18142,unknown,mismatched,23,False,-9.32344913482666,,
final,535,cf_18142,unknown,mismatched,24,False,-8.366710662841797,,
final,535,cf_18142,unknown,mismatched,-1,False,,,
final,535,cf_2174,unknown,mismatched,0,False,0.43951988220214844,,
final,535,cf_2174,unknown,mismatched,1,False,3.4405813217163086,,
final,535,cf_2174,unknown,mismatched,2,False,3.54196834564209,,
final,535,cf_2174,unknown,mismatched,3,False,3.4543352127075195,,
final,535,cf_2174,unknown,mismatched,4,False,3.7667980194091797,,
final,535,cf_2174,unknown,mismatched,5,False,3.721141815185547,,
final,535,cf_2174,unknown,mismatched,6,False,3.873196601867676,,
final,535,cf_2174,unknown,mismatched,7,False,4.179025650024414,,
final,535,cf_2174,unknown,mismatched,8,False,4.294062614440918,,
final,535,cf_2174,unknown,mismatched,9,False,4.41435432434082,,
final,535,cf_2174,unknown,mismatched,10,False,4.106062889099121,,
final,535,cf_2174,unknown,mismatched,11,False,4.061274528503418,,
final,535,cf_2174,unknown,mismatched,12,False,4.161158561706543,,
final,535,cf_2174,unknown,mismatched,13,False,4.147491455078125,,
final,535,cf_2174,unknown,mismatched,14,False,4.05558967590332,,
final,535,cf_2174,unknown,mismatched,15,False,4.041853427886963,,
final,535,cf_2174,unknown,mismatched,16,False,3.2610177993774414,,
final,535,cf_2174,unknown,mismatched,17,False,3.0308914184570312,,
final,535,cf_2174,unknown,mismatched,18,False,3.8943705558776855,,
final,535,cf_2174,unknown,mismatched,19,False,4.222322940826416,,
final,535,cf_2174,unknown,mismatched,20,False,5.086577415466309,,
final,535,cf_2174,unknown,mismatched,21,False,5.162432670593262,,
final,535,cf_2174,unknown,mismatched,22,False,3.167642116546631,,
final,535,cf_2174,unknown,mismatched,23,False,3.302389144897461,,
final,535,cf_2174,unknown,mismatched,24,False,2.9877309799194336,,
final,535,cf_2174,unknown,mismatched,-1,False,,,0.0
final,535,cf_15314,unknown,mismatched,0,False,-3.792011260986328,,
final,535,cf_15314,unknown,mismatched,1,False,-4.9507341384887695,,
final,535,cf_15314,unknown,mismatched,2,False,-4.582034111022949,,
final,535,cf_15314,unknown,mismatched,3,False,-4.525372505187988,,
final,535,cf_15314,unknown,mismatched,4,False,-4.434708595275879,,
final,535,cf_15314,unknown,mismatched,5,False,-4.090605735778809,,
final,535,cf_15314,unknown,mismatched,6,False,-4.217779159545898,,
final,535,cf_15314,unknown,mismatched,7,False,-4.124757766723633,,
final,535,cf_15314,unknown,mismatched,8,False,-3.847085952758789,,
final,535,cf_15314,unknown,mismatched,9,False,-3.751382827758789,,
final,535,cf_15314,unknown,mismatched,10,False,-3.986583709716797,,
final,535,cf_15314,unknown,mismatched,11,False,-4.08503532409668,,
final,535,cf_15314,unknown,mismatched,12,False,-4.920404434204102,,
final,535,cf_15314,unknown,mismatched,13,False,-6.272515296936035,,
final,535,cf_15314,unknown,mismatched,14,False,-6.772665023803711,,
final,535,cf_15314,unknown,mismatched,15,False,-7.215096473693848,,
final,535,cf_15314,unknown,mismatched,16,False,-7.149637222290039,,
final,535,cf_15314,unknown,mismatched,17,False,-7.595404624938965,,
final,535,cf_15314,unknown,mismatched,18,False,-8.067399978637695,,
final,535,cf_15314,unknown,mismatched,19,False,-8.23825740814209,,
final,535,cf_15314,unknown,mismatched,20,False,-7.897228240966797,,
final,535,cf_15314,unknown,mismatched,21,False,-8.478607177734375,,
final,535,cf_15314,unknown,mismatched,22,False,-8.136083602905273,,
final,535,cf_15314,unknown,mismatched,23,False,-7.529542922973633,,
final,535,cf_15314,unknown,mismatched,24,False,-6.2610063552856445,,
final,535,cf_15314,unknown,mismatched,-1,False,,,
final,535,cf_2770,unknown,self,0,False,4.817966461181641,,
final,535,cf_2770,unknown,self,1,False,4.817966461181641,,
final,535,cf_2770,unknown,self,2,False,4.817966461181641,,
final,535,cf_2770,unknown,self,3,False,4.817966461181641,,
final,535,cf_2770,unknown,self,4,False,4.817966461181641,,
final,535,cf_2770,unknown,self,5,False,4.817966461181641,,
final,535,cf_2770,unknown,self,6,False,4.817966461181641,,
final,535,cf_2770,unknown,self,7,False,4.817966461181641,,
final,535,cf_2770,unknown,self,8,False,4.817966461181641,,
final,535,cf_2770,unknown,self,9,False,4.817966461181641,,
final,535,cf_2770,unknown,self,10,False,4.817966461181641,,
final,535,cf_2770,unknown,self,11,False,4.817966461181641,,
final,535,cf_2770,unknown,self,12,False,4.817966461181641,,
final,535,cf_2770,unknown,self,13,False,4.817966461181641,,
final,535,cf_2770,unknown,self,14,False,4.817966461181641,,
final,535,cf_2770,unknown,self,15,False,4.817966461181641,,
final,535,cf_2770,unknown,self,16,False,4.817966461181641,,
final,535,cf_2770,unknown,self,17,False,4.817966461181641,,
final,535,cf_2770,unknown,self,18,False,4.817966461181641,,
final,535,cf_2770,unknown,self,19,False,4.817966461181641,,
final,535,cf_2770,unknown,self,20,False,4.817966461181641,,
final,535,cf_2770,unknown,self,21,False,4.817966461181641,,
final,535,cf_2770,unknown,self,22,False,4.817966461181641,,
final,535,cf_2770,unknown,self,23,False,4.817966461181641,,
final,535,cf_2770,unknown,self,24,False,4.810013771057129,,
final,535,cf_2770,unknown,self,-1,False,,,0.0
final,535,cf_11864,unknown,self,0,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,1,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,2,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,3,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,4,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,5,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,6,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,7,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,8,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,9,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,10,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,11,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,12,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,13,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,14,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,15,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,16,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,17,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,18,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,19,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,20,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,21,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,22,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,23,False,1.1053428649902344,,
final,535,cf_11864,unknown,self,24,False,0.9097099304199219,,
final,535,cf_11864,unknown,self,-1,False,,,0.0
final,535,cf_18808,unknown,self,0,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,1,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,2,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,3,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,4,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,5,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,6,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,7,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,8,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,9,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,10,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,11,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,12,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,13,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,14,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,15,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,16,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,17,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,18,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,19,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,20,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,21,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,22,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,23,False,2.4085655212402344,,
final,535,cf_18808,unknown,self,24,False,1.9226903915405273,,
final,535,cf_18808,unknown,self,-1,False,,,0.0
final,535,cf_19659,unknown,self,0,False,2.4115190505981445,,
final,535,cf_19659,unknown,self,1,False,2.4115190505981445,,
